"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,11
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,12
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,13
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,14
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,15
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,16
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,17
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,18
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,19
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,20
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,22
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,23
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,24
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,25
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,26
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,27
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,28
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,29
"eammi_grahe_2018_marriage_identity_allocation","eammi_grahe_2018_marriage_identity_allocation_1","marriage1_1","Marriage Opinions: Central Identity (EAMMi2; adapted from Willoughby, Hall & Goff, 2015, and Hall & Willoughby, 2016)","Consider your eventual (or current) aspects of your life—though they may not all apply to you. How much importance do you place (or do you expect to place) on each of the following aspects of your life? Assign a percentage to each of the following aspects, equaling a total of 100% (indicating the relative importance of each of these roles compared to each other).",NA,"Marriage",NA,NA,30
