"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmanipulative","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Manipulative",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itmeanspirited","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Mean-spirited",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprejudiced","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Prejudiced",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itprincipled","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Principled",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itreligious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Religious",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itresponsible","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Responsible",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfcontrol","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Self-controlled",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itselfish","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Selfish",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsincere","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Sincere",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","itsocconscious","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Socially conscious",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,"Not at all",1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,"Moderately",5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,6
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,7
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,NA,8
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_1","ittrustworthy","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,"To what extent is [target's name]…","Trustworthy",NA,"Extremely",9
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itkindness","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itkindness","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itkindness","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itkindness","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itkindness","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,5
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itintegrity","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,1
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itintegrity","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,2
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itintegrity","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,3
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itintegrity","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,4
"sun_2025_morality_study3_moralratings","sun_2025_morality_study3_moralratings_2","itintegrity","Informant-reported trait adjective ratings (Sun, Wu & Goodwin, 2025, Study 3)",NA,NA,NA,NA,NA,5
