"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri1","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Played chess.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri1","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Played chess.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri1","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Played chess.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri1","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Played chess.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri1","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Played chess.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri2","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Shot a gun.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri2","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Shot a gun.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri2","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Shot a gun.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri2","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Shot a gun.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri2","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Shot a gun.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri3","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank four or more soft drinks a day.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri3","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank four or more soft drinks a day.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri3","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank four or more soft drinks a day.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri3","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank four or more soft drinks a day.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri3","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank four or more soft drinks a day.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri4","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Lied about my age.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri4","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Lied about my age.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri4","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Lied about my age.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri4","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Lied about my age.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri4","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Lied about my age.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri5","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Polished my toenails.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri5","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Polished my toenails.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri5","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Polished my toenails.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri5","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Polished my toenails.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri5","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Polished my toenails.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri6","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Participated in an exercise program.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri6","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Participated in an exercise program.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri6","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Participated in an exercise program.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri6","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Participated in an exercise program.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri6","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Participated in an exercise program.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri7","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a stage play or musical.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri7","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a stage play or musical.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri7","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a stage play or musical.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri7","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a stage play or musical.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri7","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a stage play or musical.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri8","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Visited a friend or relative's home overnight.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri8","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Visited a friend or relative's home overnight.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri8","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Visited a friend or relative's home overnight.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri8","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Visited a friend or relative's home overnight.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri8","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Visited a friend or relative's home overnight.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri9","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Sang in a car or shower.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri9","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Sang in a car or shower.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri9","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Sang in a car or shower.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri9","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Sang in a car or shower.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri9","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Sang in a car or shower.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri10","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Had symptoms of allergies or hay fever, such as a stuffy nose or itchy eyes.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri10","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Had symptoms of allergies or hay fever, such as a stuffy nose or itchy eyes.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri10","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Had symptoms of allergies or hay fever, such as a stuffy nose or itchy eyes.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri10","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Had symptoms of allergies or hay fever, such as a stuffy nose or itchy eyes.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri10","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Had symptoms of allergies or hay fever, such as a stuffy nose or itchy eyes.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri11","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Entertained six or more people.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri11","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Entertained six or more people.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri11","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Entertained six or more people.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri11","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Entertained six or more people.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri11","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Entertained six or more people.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri12","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent an hour at a time daydreaming.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri12","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent an hour at a time daydreaming.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri12","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent an hour at a time daydreaming.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri12","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent an hour at a time daydreaming.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri12","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent an hour at a time daydreaming.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri13","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Consulted a professional nutritionist, dietician, or physician about my diet.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri13","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Consulted a professional nutritionist, dietician, or physician about my diet.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri13","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Consulted a professional nutritionist, dietician, or physician about my diet.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri13","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Consulted a professional nutritionist, dietician, or physician about my diet.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri13","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Consulted a professional nutritionist, dietician, or physician about my diet.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri14","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Worked on a scrap book.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri14","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Worked on a scrap book.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri14","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Worked on a scrap book.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri14","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Worked on a scrap book.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri14","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Worked on a scrap book.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri15","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Listened to music.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri15","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Listened to music.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri15","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Listened to music.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri15","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Listened to music.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri15","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Listened to music.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri16","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent time preserving or canning fruits or vegetables.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri16","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent time preserving or canning fruits or vegetables.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri16","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent time preserving or canning fruits or vegetables.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri16","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent time preserving or canning fruits or vegetables.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri16","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Spent time preserving or canning fruits or vegetables.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri17","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Used both sides of a piece of paper before discarding it.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri17","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Used both sides of a piece of paper before discarding it.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri17","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Used both sides of a piece of paper before discarding it.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri17","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Used both sides of a piece of paper before discarding it.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri17","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Used both sides of a piece of paper before discarding it.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri18","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Tried to stop using alcohol or other drugs.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri18","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Tried to stop using alcohol or other drugs.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri18","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Tried to stop using alcohol or other drugs.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri18","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Tried to stop using alcohol or other drugs.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri18","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Tried to stop using alcohol or other drugs.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri19","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a church or religious service.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri19","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a church or religious service.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri19","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a church or religious service.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri19","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a church or religious service.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri19","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Attended a church or religious service.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri20","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Gave money to a panhandler.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri20","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Gave money to a panhandler.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri20","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Gave money to a panhandler.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri20","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Gave money to a panhandler.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri20","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Gave money to a panhandler.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri21","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank whiskey, vodka, gin, or other hard liquor.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri21","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank whiskey, vodka, gin, or other hard liquor.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri21","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank whiskey, vodka, gin, or other hard liquor.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri21","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank whiskey, vodka, gin, or other hard liquor.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri21","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Drank whiskey, vodka, gin, or other hard liquor.",NA,"MORE THAN 15 TIMES in the past year",5
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri22","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Ended a romantic relationship.",NA,"NEVER in my life",1
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri22","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Ended a romantic relationship.",NA,"Not in the past year",2
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri22","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Ended a romantic relationship.",NA,"ONCE or TWICE in the past year",3
"goldberg_2018_bri_bri","goldberg_2018_bri_bri_1","bri22","Behavioral Report Inventory (BRI)","Here are things that people sometimes do. Please indicate how frequently you have done each of them, using the following scale:",NA,"Ended a romantic relationship.",NA,"THREE or MORE times in the past year, but not more than 15 times (such as once or twice a month)",4
