"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mental_health_malawi","mental_health_malawi_1",13,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel preoccupied with the Internet when off-line, or fantasize about being on-line?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",13,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel preoccupied with the Internet when off-line, or fantasize about being on-line?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",13,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel preoccupied with the Internet when off-line, or fantasize about being on-line?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",13,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel preoccupied with the Internet when off-line, or fantasize about being on-line?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",13,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel preoccupied with the Internet when off-line, or fantasize about being on-line?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",14,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you find yourself saying ""just a few more minutes"" when on-line?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",14,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you find yourself saying ""just a few more minutes"" when on-line?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",14,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you find yourself saying ""just a few more minutes"" when on-line?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",14,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you find yourself saying ""just a few more minutes"" when on-line?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",14,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you find yourself saying ""just a few more minutes"" when on-line?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",15,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to cut down the amount of time you spend on-line and fail?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",15,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to cut down the amount of time you spend on-line and fail?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",15,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to cut down the amount of time you spend on-line and fail?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",15,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to cut down the amount of time you spend on-line and fail?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",15,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to cut down the amount of time you spend on-line and fail?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",16,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to hide how long you've been on-line?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",16,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to hide how long you've been on-line?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",16,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to hide how long you've been on-line?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",16,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to hide how long you've been on-line?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",16,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you try to hide how long you've been on-line?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",17,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you choose to spend more time on-line over going out with others?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",17,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you choose to spend more time on-line over going out with others?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",17,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you choose to spend more time on-line over going out with others?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",17,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you choose to spend more time on-line over going out with others?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",17,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you choose to spend more time on-line over going out with others?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",18,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel depressed, moody, or nervous when you are off-line, which goes away once you are back on-line? Page 3 of 3",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",18,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel depressed, moody, or nervous when you are off-line, which goes away once you are back on-line? Page 3 of 3",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",18,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel depressed, moody, or nervous when you are off-line, which goes away once you are back on-line? Page 3 of 3",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",18,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel depressed, moody, or nervous when you are off-line, which goes away once you are back on-line? Page 3 of 3",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",18,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you feel depressed, moody, or nervous when you are off-line, which goes away once you are back on-line? Page 3 of 3",NA,"Always",5
"mental_health_malawi","mental_health_malawi_2",19,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you often have headaches?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",19,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you often have headaches?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",20,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your appetite poor?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",20,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your appetite poor?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",21,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you sleep badly?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",21,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you sleep badly?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",22,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you easily frightened?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",22,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you easily frightened?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",23,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do your hands shake?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",23,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do your hands shake?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",24,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel nervous, tense or worried?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",24,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel nervous, tense or worried?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",25,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your digestion poor?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",25,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your digestion poor?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",26,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you have trouble thinking clearly?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",26,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you have trouble thinking clearly?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",27,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel unhappy?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",27,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel unhappy?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",28,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you cry more than usual?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",28,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you cry more than usual?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",29,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you find it difficult to enjoy your daily activities?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",29,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you find it difficult to enjoy your daily activities?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",30,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you find it difficult to make decisions?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",30,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you find it difficult to make decisions?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",31,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your daily work suffering?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",31,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Is your daily work suffering?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",32,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you unable to play a useful part in life?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",32,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you unable to play a useful part in life?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",33,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Have you lost interest in things?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",33,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Have you lost interest in things?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",34,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel that you are a worthless person?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",34,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel that you are a worthless person?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",35,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Has the thought of ending your life been on your mind?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",35,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Has the thought of ending your life been on your mind?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",36,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel tired all the time?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",36,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you feel tired all the time?",NA,"Yes",1
