source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,plosone,10.1371/journal.pone.0314879,"The English Debating Self-Efficacy Scale: Scale development, validation, and psychometric properties",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0314879,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0314879.s002",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0314879_S1_Dataset.xlsx,18734.0,5.0,29.0,129.2,1.0,not_item_response,"n_participants=5 but n_responses=18734 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=129×)"
plos,plosone,10.1371/journal.pone.0326994,"The relationship between teacher commitment, teacher self-efficacy, and work-related quality of life among science teachers",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0326994,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Data-teacher.   https://doi.org/10.1371/journal.pone.0326994",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0326994_S1_Data.sav,46200.0,2.0,75.0,308.0,0.0,not_item_response,"n_participants=2 but n_responses=46200 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=308×)"
plos,plosone,10.1371/journal.pone.0288216,Creation of a shortened version of the Sleep Disorders Questionnaire (SDQ),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288216,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Raw data (n = 2131, v = 167) in an excel sheet.   https://do",All relevant raw data are within the manuscript and its  Supporting Information  files. Full text of the SDQ-2 questionnaire and its scoring sheet are also uploaded.,,journal.pone.0288216_S1_Dataset.xlsx,355878.0,3.0,167.0,710.3353,0.0,not_item_response,"n_participants=3 but n_responses=355878 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=710×)"
plos,plosone,10.1371/journal.pone.0114266,The Role of Zinc and Iron-Folic Acid Supplementation on Early Child Temperament and Eating Behaviors in Rural Nepal: A Randomized Controlled Trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0114266,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Study Data.   https://doi.org/10.1371/journal.pone.0114266.s",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0114266_S1_Data.dta,306326.0,5.0,115.0,532.7409,0.0,not_item_response,"n_participants=5 but n_responses=306326 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=533×)"
plos,plosone,10.1371/journal.pone.0337652,Breaking dependency: The Cinderella complex and barriers to self-employment among rural women in Iran,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0337652,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: De-identified dataset supporting the findings of this study.",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0337652_S4_Appendix.xlsx,56918.0,4.0,156.0,91.2147,0.0,not_item_response,"n_participants=4 but n_responses=56918 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=91×)"
plos,plosone,10.1371/journal.pone.0234604,Ability self-concept and self-efficacy in higher education: An empirical differentiation based on their factorial structure,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234604,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction* | SI caption: SPSS dataset.   https://doi.org/10.1371/journal.pone.0234604",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0234604_S1_Data.sav,2160.0,2.0,2.0,540.0,0.0,not_item_response,"n_responses/n_participants/n_items ratio=540× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0248275,The explanatory power of social cognitive theory in determining knowledge sharing among Saudi faculty,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0248275,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0248275.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0248275_S1_Data.xlsx,17262.0,1.0,42.0,411.0,0.0,not_item_response,"n_participants=1 but n_responses=17262 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=411×)"
plos,plosone,10.1371/journal.pone.0265628,Exploring member’s knowledge sharing intention in online health communities: The effects of social support and overload,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0265628,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0265628.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0265628_S1_Data.csv,15840.0,4.0,48.0,82.5,0.0,not_item_response,"n_participants=4 but n_responses=15840 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=82×)"
plos,plosone,10.1371/journal.pone.0346571,Assessing the influence of diverse skills on employability outcomes for IT undergraduates,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0346571,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: Data file.   https://doi.org/10.1371/journal.pone.0346571.s0",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0346571_S1_Appendix.xlsx,23460.0,2.0,68.0,172.5,0.0,not_item_response,"n_participants=2 but n_responses=23460 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=172×)"
plos,plosone,10.1371/journal.pone.0259012,"Loneliness, depression, anxiety, and post-traumatic stress disorder among Chinese adults during COVID-19: A cross-sectional online survey",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0259012,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data used in this study.   https://doi.org/10.1371/journal.p",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0259012_S2_File.sav,5824.0,2.0,4.0,728.0,0.0,not_item_response,"n_responses/n_participants/n_items ratio=728× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0324487,A study on the turnover intention of teachers in Chinese regional universities: A predictive power analysis based on five management dimensions of high-performance human resource practices,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0324487,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Original data.   https://doi.org/10.1371/journal.pone.032448",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0324487_S1_Data.xlsx,50320.0,2.0,68.0,370.0,0.0,not_item_response,"n_participants=2 but n_responses=50320 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=370×)"
plos,plosone,10.1371/journal.pone.0287729,Positive youth development attributes and cyberbullying victimization among Chinese middle school students: A longitudinal moderated mediation model involving internet gaming disorder and depression,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287729,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset used for analyses in present study.   https://doi.or",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0287729_S1_Dataset.sav,95627.0,2.0,133.0,359.5,0.0,not_item_response,"n_participants=2 but n_responses=95627 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=360×)"
plos,plosone,10.1371/journal.pone.0231504,A congruence perspective on how human and social capital affect learning capability and innovation,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0231504,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0231504.s001",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0231504_S1_Data.sav,18240.0,4.0,40.0,114.0,0.0,not_item_response,"n_participants=4 but n_responses=18240 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=114×)"
plos,plosone,10.1371/journal.pone.0289105,Influence of psychological capital on core competency for new nurses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0289105,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0289105.s002",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0289105_S1_Data.xlsx,13110.0,3.0,95.0,46.0,0.0,not_item_response,"n_participants=3 but n_responses=13110 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=46×)"
plos,plosone,10.1371/journal.pone.0321398,Current status and influencing factors of nurses’ work engagement in Chinese tertiary hospitals: A latent profile analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321398,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: Raw data.   https://doi.org/10.1371/journal.pone.0321398.s00",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0321398_S1_Data.xlsx,67165.0,2.0,35.0,959.5,0.0,not_item_response,"n_participants=2 but n_responses=67165 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=960×)"
plos,plosone,10.1371/journal.pone.0243283,"The relationship between paternal education, self-esteem, resilience, future orientation, and career aspirations",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0243283,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0243283.s002",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0243283_S1_Dataset.xlsx,23585.0,2.0,53.0,222.5,0.0,not_item_response,"n_participants=2 but n_responses=23585 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=222×)"
plos,plosone,10.1371/journal.pone.0129976,Beyond Same-Sex Attraction: Gender-Variant-Based Victimization Is Associated with Suicidal Behavior and Substance Use for Other-Sex Attracted Adolescents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0129976,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: This the Dataset File.    This file contains all of the data",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0129976_S1_File.xls,43838.0,8.0,18.0,304.4306,0.0,not_item_response,"n_responses/n_participants/n_items ratio=304× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0288047,How flexible leadership ability affects manufacturing enterprises’ digital transformation willingness: The role of innovation commitment and environmental dynamics,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288047,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0288047.s002",All relevant data are in the manuscript and its  supporting information  file.,,journal.pone.0288047_S1_Data.sav,17815.0,5.0,35.0,101.8,0.0,not_item_response,"n_participants=5 but n_responses=17815 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=102×)"
plos,plosone,10.1371/journal.pone.0278629,"Environmental protection subsidies, green technology innovation and environmental performance: Evidence from China’s heavy-polluting listed firms",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0278629,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Regression data.   https://doi.org/10.1371/journal.pone.0278",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0278629_S1_Data.xlsx,47853.0,12.0,13.0,306.75,0.0,not_item_response,"n_responses/n_participants/n_items ratio=307× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0337796,"Harnessing technology in education: The function of RIPPLES model in ICT utilization in public secondary schools of Amhara, Ethiopia",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0337796,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: Teachers’ data.   https://doi.org/10.1371/journal.pone.03377",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0337796_S1_File.xlsx,53208.0,5.0,72.0,147.8,1.0,not_item_response,"n_participants=5 but n_responses=53208 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=148×)"
plos,plosone,10.1371/journal.pone.0170277,Comparison of the Effect of Two Kinds of Iranian Honey and Diphenhydramine on Nocturnal Cough and the Sleep Quality in Coughing Children and Their Parents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0170277,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['group;sex;age;weight;Disease duration;1. How frequent was your child\x92s coughing last night?;2. How severe was your child\x92s cough last night?;3. How bothersome was last night\x92s cough to your child?;4. How much did last night\x92s cough affect y,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0170277_S4_File.csv,,,,,0.0,not_item_response,"File is semicolon-delimited but read as CSV; columns appear to be non-item metadata (['group', 'sex', 'age', 'weight', 'Disease duration'])"
plos,plosone,10.1371/journal.pone.0273281,Lucid dreaming increased during the COVID-19 pandemic: An online survey,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0273281,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0273281.s002",All relevant data are within the paper and  Supporting information  files.,,journal.pone.0273281_S1_Data.csv,12763.0,2.0,7.0,911.6429,0.0,not_item_response,"n_participants=2 but n_responses=12763 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=912×)"
plos,plosone,10.1371/journal.pone.0167982,The Reliability and Validity of Liu´s Self-Report Questionnaire for Screening Putative Pre-Psychotic States (BQSPS) in Adolescents,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0167982,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: CFA Data Set.   https://doi.org/10.1371/journal.pone.0167982,All relevant data are within Supporting Information files.,,journal.pone.0167982_S1_File.xlsx,11628.0,5.0,17.0,136.8,1.0,not_item_response,"n_participants=5 but n_responses=11628 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=137×)"
plos,plosone,10.1371/journal.pone.0232030,Psychometric evaluation of the Interpersonal Needs Questionnaire (INQ) using item analysis according to the Rasch model,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232030,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0232030.s002",All relevant data are within the paper and its supporting information files.,,journal.pone.0232030_S1_Data.xlsx,39966.0,4.0,16.0,624.4688,0.0,not_item_response,"n_participants=4 but n_responses=39966 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=624×)"
plos,plosone,10.1371/journal.pone.0323415,Prioritizing the bottom line over people in a crisis: How leader behavior affects employee psychological distress under economic threat,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0323415,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset.   https://doi.org/10.1371/journal.pone.0323415.s003",All data are in the manuscript and  supporting information  files.,,journal.pone.0323415_S3_Data.csv,37576.0,2.0,44.0,427.0,1.0,not_item_response,"n_participants=2 but n_responses=37576 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=427×)"
plos,plosone,10.1371/journal.pone.0156167,Base Rates of Depressive Symptoms in Patients with Coronary Heart Disease: An Individual Symptom Analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156167,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['phq9_1;phq9_2;phq9_3;phq9_4;phq9_5;phq9_6;phq9_7;phq9_8;phq9_9;ccsc;nyha;EQ5D_sum;age;gender;education_level;employed;infarct;bypass;setting;hypertension;diabetes;dyslipidemia;smoking;obesity;familiy_history'] | SI caption: Base rates of depressive sym,All relevant data are within the paper and its Supporting Information files.,,journal.pone.0156167_S1_Data.csv,,,,,0.0,not_item_response,"File is semicolon-delimited but read as CSV; columns appear to be non-item metadata (['phq9_1', 'phq9_2', 'phq9_3', 'phq9_4', 'phq9_5'])"
plos,plosone,10.1371/journal.pone.0306079,The limits of learning engagement and academic leadership within the higher education digitalization process ‐ analysis by using PLS SEM,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0306079,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0306079.s010",All relevant data are available on OSF:  https://osf.io/ja8ux/,https://osf.io/ja8ux/,journal.pone.0306079_S1_Database.xlsx,127232.0,7.0,56.0,324.5714,0.0,not_item_response,"n_responses/n_participants/n_items ratio=325× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0263034,Exploring the role of human resource development functions on crisis management: The case of Dubai-UAE during Covid-19 crisis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0263034,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0263034.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0263034_S1_Data.xlsx,16926.0,2.0,42.0,201.5,0.0,not_item_response,"n_participants=2 but n_responses=16926 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=202×)"
plos,plosone,10.1371/journal.pone.0298872,The adapted French version of the Academic and Athletic Identity Scale (AAIS-FR): Evidence of validity and reliability and relationships with sport well-being,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0298872,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0298872.s002",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0298872_S1_Data.xlsx,21584.0,2.0,61.0,176.918,0.0,not_item_response,"n_participants=2 but n_responses=21584 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=177×)"
plos,plosone,10.1371/journal.pone.0238666,Determinants of burnout and other aspects of psychological well-being in healthcare workers during the Covid-19 pandemic: A multinational cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0238666,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, treat_binary*, multi_scale* | SI caption: Anonymised dataset.   https://doi.org/10.1371/journal.pone.0",All relevant data are within the manuscript ad its  Supporting information  files.,,journal.pone.0238666_S2_File.csv,294782.0,4.0,88.0,837.4489,0.0,not_item_response,"n_participants=4 but n_responses=294782 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=837×)"
plos,plosone,10.1371/journal.pone.0214935,Can mindfulness mitigate the energy-depleting process and increase job resources to prevent burnout? A study on the mindfulness trait in the school context,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0214935,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values* | SI caption: process.   https://doi.org/10.1371/journal.pone.0214935.s001",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0214935_S1_File.sav,7518.0,2.0,8.0,469.875,0.0,not_item_response,"n_responses/n_participants/n_items ratio=470× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0293026,Understanding suicidal ideation–a network analysis of the Interpersonal Needs Questionnaire,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0293026,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0293026.s001",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0293026_S1_Dataset.xlsx,64676.0,9.0,19.0,378.2222,0.0,not_item_response,"n_responses/n_participants/n_items ratio=378× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0287114,Does monocarpic <i>Phyllostachys nigra</i> var. <i>henonis</i> regenerate after flowering in Japan? Insights from 3 years of observation after flowering,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287114,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Unnamed: 0' as fallback — verify this is the person identifier. | Could not confidently identify NUMERIC item columns, but 8 column(s) look like text-coded Likert items (e.g. ['1-4', '4-8', '8-12']) rather than numeric codes. Needs a human to",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0287114_S1_Data.xlsx,,,,,0.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
plos,plosone,10.1371/journal.pone.0270912,"Depression, suicidal ideation and suicide risk in German veterinary medical students compared to the German general population",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0270912,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0270912.s002",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0270912_S1_Data.sav,6373.0,2.0,7.0,455.2143,0.0,not_item_response,"n_responses/n_participants/n_items ratio=455× — strongly suggests a long aggregate table, not individual responses"
plos,plosone,10.1371/journal.pone.0256686,The Community Assessment of Psychic Experiences-Positive scale (CAPE-P15) accurately classifies and differentiates psychotic experience levels in adolescents from the general population,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256686,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Relationship between PE and other variables.   https://doi.o",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0256686_S1_Table.xlsx,113095.0,2.0,71.0,796.4437,0.0,not_item_response,"n_participants=2 but n_responses=113095 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=796×)"
plos,plosone,10.1371/journal.pone.0258100,"Burnout, does the university entrance test failing attribute? A Bangladeshi exploratory study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0258100,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0258100.s001",The data that support the findings of this study are available at the supplementary file.,,journal.pone.0258100_S1_Dataset.sav,33707.0,2.0,37.0,455.5,0.0,not_item_response,"n_participants=2 but n_responses=33707 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=456×)"
plos,plosone,10.1371/journal.pone.0171665,Associations between empathy and big five personality traits among Chinese undergraduate medical students,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0171665,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: The S1 Dataset includes the data concerning the study variab",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0171665_S1_Dataset.sav,40810.0,2.0,77.0,265.0,0.0,not_item_response,"n_participants=2 but n_responses=40810 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=265×)"
plos,plosone,10.1371/journal.pone.0271829,Association of compassion and empathy with prosocial health behaviors and attitudes in a pandemic,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271829,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0271829.s002",All relevant data are within the manuscript's  Supporting Information  files.,,journal.pone.0271829_S2_File.sav,333622.0,2.0,61.0,2734.6066,0.0,not_item_response,"n_participants=2 but n_responses=333622 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=2735×)"
plos,plosone,10.1371/journal.pone.0206114,Sex-specific association of a common <i>GNAS</i> polymorphism with self-reported cognitive empathy in healthy volunteers,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0206114,cc-by,human_assistance,"resp has >50 unique values after wide-to-long melt — likely continuous/aggregate data, not ordinal item responses. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Study data.    Spreadsheet containing all individual data, c",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0206114_S2_File.xlsx,15998.0,421.0,38.0,1.0,0.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
plos,plosone,10.1371/journal.pone.0274965,"Workplace violence, bullying, burnout, job satisfaction and their correlation with depression among Bangladeshi nurses: A cross-sectional survey during the COVID-19 pandemic",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0274965,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: Dataset of the study can be found in S1 Data file.   https:/",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0274965_S1_Data.xls,59198.0,2.0,47.0,629.766,0.0,not_item_response,"n_participants=2 but n_responses=59198 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=630×)"
plos,plosone,10.1371/journal.pone.0281729,Factors impacting employee turnover intentions among professionals in Sri Lankan startups,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0281729,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values*, multi_scale* | SI caption: Data file.   https://doi.org/10.1371/journal.pone.0281729.s0",All relevant data are within the paper and its  Supporting Information  files ( S2 Appendix . Data File).,,journal.pone.0281729_S2_Appendix.xlsx,10120.0,2.0,44.0,115.0,0.0,not_item_response,"n_participants=2 but n_responses=10120 — 'participants' are almost certainly rows in a summary table, not real respondents (ratio=115×)"
plos,plosone,10.1371/journal.pone.0203265,"'<i>We pledge to improve the health of our entire community</i>': Improving health worker motivation and performance in Bihar, India through teamwork, recognition, and non-financial incentives",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0203265,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: ASHA-AWW data and codebook.   https://doi.org/10.1371/journa",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0203265_S1_Data.xlsx,68145.0,2.0,77.0,442.5,1.0,not_item_response,"Title is HTML-encoded paper prose — file is a scraped element, not a dataset"
